order_id,order_date,month,quarter,day_of_week,customer_id,gender,age_group,city,region,channel,payment_method,category,quantity,unit_price,gross_value,discount_pct,discount_amount,net_value,shipping_fee,free_shipping,total_paid,delivery_days,returned,rating,campaign,profit
DH2023003491,2023-07-10,7,Q3,Monday,KH02351,Nữ,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Nhà cửa & Bếp,2,610908,1221816,0.05,61090,1160726,0,True,1160726,2,False,5,,406254
DH2023000314,2023-07-10,7,Q3,Monday,KH01273,Nam,35-44,Hồ Chí Minh,Miền Nam,App,COD,Nhà cửa & Bếp,1,900114,900114,0.0,0,900114,0,True,900114,2,True,1,,-225028
DH2023005114,2023-07-10,7,Q3,Monday,KH03752,Nam,18-24,Vũng Tàu,Miền Nam,App,Ví điện tử,Thời trang,2,382951,765902,0.05,38295,727607,0,True,727607,2,False,4,,305594
DH2023000693,2023-07-10,7,Q3,Monday,KH03245,Nữ,35-44,Bình Dương,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,340933,340933,0.0,0,340933,25000,False,365933,2,True,2,,-85233
DH2023007036,2023-07-10,7,Q3,Monday,KH03405,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,3567021,3567021,0.0,0,3567021,0,True,3567021,2,False,5,,428042
DH2023002567,2023-07-10,7,Q3,Monday,KH04551,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,COD,Nhà cửa & Bếp,1,766837,766837,0.15,115025,651812,0,True,651812,4,False,5,,228134
DH2023004269,2023-07-10,7,Q3,Monday,KH04760,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,316269,316269,0.15,47440,268829,15000,False,283829,2,False,5,,92531
DH2023003409,2023-07-10,7,Q3,Monday,KH00099,Nữ,35-44,Đà Nẵng,Miền Trung,Web,QR Code,Làm đẹp & Sức khỏe,2,312407,624814,0.0,0,624814,0,True,624814,3,False,5,,299910
DH2023002291,2023-07-10,7,Q3,Monday,KH00193,Nam,25-34,Bình Dương,Miền Nam,Zalo Shop,COD,Thời trang,1,360158,360158,0.0,0,360158,20000,False,380158,2,False,5,,131266
DH2023002929,2023-07-10,7,Q3,Monday,KH00010,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,454813,454813,0.0,0,454813,20000,False,474813,4,True,1,,-113703
DH2023006762,2023-07-10,7,Q3,Monday,KH00391,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,257523,257523,0.0,0,257523,15000,False,272523,2,False,4,,108611
DH2023005594,2023-07-10,7,Q3,Monday,KH03999,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,1,393494,393494,0.0,0,393494,20000,False,413494,2,False,3,,145267
DH2023007689,2023-07-10,7,Q3,Monday,KH03066,Nữ,18-24,Hà Nội,Miền Bắc,Web,Ví điện tử,Nhà cửa & Bếp,1,758271,758271,0.0,0,758271,0,True,758271,3,True,1,,-189567
DH2023004632,2023-07-10,7,Q3,Monday,KH00353,Nam,35-44,Hà Nội,Miền Bắc,Shopee Link,Ví điện tử,Thời trang,1,424632,424632,0.0,0,424632,25000,False,449632,3,False,4,,153345
DH2023007189,2023-07-10,7,Q3,Monday,KH00914,Nam,35-44,Huế,Miền Trung,Shopee Link,Trả góp,Đồ chơi & Trẻ em,1,246472,246472,0.0,0,246472,40000,False,286472,6,False,5,,58588
DH2023003158,2023-07-10,7,Q3,Monday,KH04196,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,2,370199,740398,0.05,37019,703379,0,True,703379,3,False,3,,295419
DH2023000197,2023-07-10,7,Q3,Monday,KH02041,Nam,18-24,Biên Hòa,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,1,367671,367671,0.05,18383,349288,20000,False,369288,1,False,5,,147658
DH2023002048,2023-07-10,7,Q3,Monday,KH01743,Nam,45-54,Đà Nẵng,Miền Trung,App,Ví điện tử,Thể thao,1,616103,616103,0.05,30805,585298,0,True,585298,3,False,3,,222413
DH2023003706,2023-07-10,7,Q3,Monday,KH00120,Nam,18-24,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Thể thao,2,595949,1191898,0.1,119189,1072709,0,True,1072709,4,False,4,,407629
DH2023006049,2023-07-10,7,Q3,Monday,KH02009,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thể thao,1,505161,505161,0.0,0,505161,0,True,505161,1,False,5,,191961
DH2023000614,2023-07-10,7,Q3,Monday,KH01166,Nam,18-24,Vũng Tàu,Miền Nam,App,COD,Nhà cửa & Bếp,3,698061,2094183,0.0,0,2094183,0,True,2094183,2,False,5,,732964
DH2023003121,2023-07-10,7,Q3,Monday,KH00918,Nam,45-54,Hồ Chí Minh,Miền Nam,App,QR Code,Làm đẹp & Sức khỏe,1,150270,150270,0.0,0,150270,25000,False,175270,1,False,5,,47129
DH2023007641,2023-07-10,7,Q3,Monday,KH04282,Nam,45-54,Huế,Miền Trung,App,Thẻ ngân hàng,Thể thao,1,460309,460309,0.1,46030,414279,25000,False,439279,4,False,4,,132426
DH2023001363,2023-07-10,7,Q3,Monday,KH02194,Nữ,45-54,Biên Hòa,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,876280,876280,0.0,0,876280,0,True,876280,3,False,4,,306698
DH2023005935,2023-07-10,7,Q3,Monday,KH03575,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,230103,230103,0.1,23010,207093,15000,False,222093,2,False,5,,36773
DH2023001743,2023-07-11,7,Q3,Tuesday,KH04578,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,1,444493,444493,0.0,0,444493,25000,False,469493,1,False,5,,161687
DH2023003419,2023-07-11,7,Q3,Tuesday,KH04023,Nữ,35-44,Bình Dương,Miền Nam,App,Trả góp,Đồ chơi & Trẻ em,1,249973,249973,0.0,0,249973,20000,False,269973,1,False,5,,79989
DH2023006183,2023-07-11,7,Q3,Tuesday,KH01225,Nam,55+,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Nhà cửa & Bếp,1,687900,687900,0.1,68790,619110,0,True,619110,2,False,5,,216688
DH2023000364,2023-07-11,7,Q3,Tuesday,KH04355,Nữ,18-24,Cần Thơ,Miền Nam,App,QR Code,Thời trang,1,120326,120326,0.05,6016,114310,20000,False,134310,1,False,4,,28010
DH2023007311,2023-07-11,7,Q3,Tuesday,KH04240,Nữ,25-34,Nha Trang,Miền Trung,Zalo Shop,Ví điện tử,Làm đẹp & Sức khỏe,1,228092,228092,0.0,0,228092,30000,False,258092,3,False,4,,79484
DH2023004847,2023-07-11,7,Q3,Tuesday,KH03504,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Trả góp,Sách & Văn phòng,1,191208,191208,0.0,0,191208,20000,False,211208,1,True,1,,-47802
DH2023007692,2023-07-11,7,Q3,Tuesday,KH00659,Nam,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,460678,460678,0.05,23033,437645,25000,False,462645,3,False,5,,128175
DH2023001248,2023-07-11,7,Q3,Tuesday,KH04224,Nữ,55+,Hà Nội,Miền Bắc,Zalo Shop,Trả góp,Thực phẩm,1,217456,217456,0.0,0,217456,25000,False,242456,3,False,4,,29364
DH2023007157,2023-07-11,7,Q3,Tuesday,KH04706,Nam,18-24,Huế,Miền Trung,App,COD,Nhà cửa & Bếp,2,1014110,2028220,0.0,0,2028220,0,True,2028220,3,False,5,,709877
DH2023005183,2023-07-11,7,Q3,Tuesday,KH00247,Nam,18-24,Cần Thơ,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,152567,152567,0.05,7628,144939,20000,False,164939,2,False,5,,37975
DH2023005264,2023-07-11,7,Q3,Tuesday,KH04988,Nữ,18-24,Đà Nẵng,Miền Trung,App,Ví điện tử,Làm đẹp & Sức khỏe,1,373891,373891,0.0,0,373891,40000,False,413891,3,False,5,,139467
DH2023001390,2023-07-11,7,Q3,Tuesday,KH03756,Nữ,45-54,Cần Thơ,Miền Nam,Web,Ví điện tử,Thực phẩm,1,201492,201492,0.05,10074,191418,15000,False,206418,2,False,5,,32854
DH2023002378,2023-07-11,7,Q3,Tuesday,KH00287,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,200415,200415,0.0,0,200415,20000,False,220415,3,False,4,,30103
DH2023002675,2023-07-11,7,Q3,Tuesday,KH00472,Nữ,25-34,Vũng Tàu,Miền Nam,Facebook,Ví điện tử,Thể thao,1,497760,497760,0.05,24888,472872,20000,False,492872,3,False,4,,159691
DH2023000005,2023-07-11,7,Q3,Tuesday,KH02209,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Sách & Văn phòng,2,106465,212930,0.0,0,212930,20000,False,232930,3,False,5,,43879
DH2023006574,2023-07-11,7,Q3,Tuesday,KH04775,Nam,45-54,Hồ Chí Minh,Miền Nam,App,COD,Thể thao,1,552101,552101,0.05,27605,524496,0,True,524496,1,False,5,,199308
DH2023000515,2023-07-11,7,Q3,Tuesday,KH02779,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Sách & Văn phòng,2,60974,121948,0.0,0,121948,20000,False,141948,2,False,5,,16584
DH2023004553,2023-07-11,7,Q3,Tuesday,KH03253,Nữ,18-24,Hải Phòng,Miền Bắc,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,2,302135,604270,0.0,0,604270,0,True,604270,2,False,5,,290049
DH2023004187,2023-07-11,7,Q3,Tuesday,KH02713,Nữ,25-34,Hà Nội,Miền Bắc,App,QR Code,Điện tử,1,3239004,3239004,0.0,0,3239004,0,True,3239004,3,False,5,,388680
DH2023004544,2023-07-11,7,Q3,Tuesday,KH02260,Nam,25-34,Hồ Chí Minh,Miền Nam,Shopee Link,Ví điện tử,Nhà cửa & Bếp,1,606876,606876,0.15,91031,515845,0,True,515845,1,False,5,,180545
DH2023002598,2023-07-11,7,Q3,Tuesday,KH01367,Nam,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Làm đẹp & Sức khỏe,1,307025,307025,0.0,0,307025,25000,False,332025,2,False,5,,122372
DH2023006435,2023-07-12,7,Q3,Wednesday,KH02399,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Thực phẩm,1,215686,215686,0.0,0,215686,30000,False,245686,3,False,4,,23921
DH2023001636,2023-07-12,7,Q3,Wednesday,KH04954,Nữ,18-24,Hải Phòng,Miền Bắc,App,COD,Thể thao,1,465249,465249,0.0,0,465249,20000,False,485249,2,False,5,,156794
DH2023001725,2023-07-12,7,Q3,Wednesday,KH04000,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,382073,382073,0.0,0,382073,15000,False,397073,1,False,5,,145470
DH2023003589,2023-07-12,7,Q3,Wednesday,KH03736,Nam,45-54,Hồ Chí Minh,Miền Nam,Web,COD,Điện tử,1,3457238,3457238,0.0,0,3457238,0,True,3457238,3,False,5,,414868
DH2023002484,2023-07-12,7,Q3,Wednesday,KH02766,Nữ,25-34,Cần Thơ,Miền Nam,App,COD,Thời trang,2,314333,628666,0.05,31433,597233,0,True,597233,2,False,3,,250837
DH2023004372,2023-07-12,7,Q3,Wednesday,KH00554,Nam,25-34,Đà Nẵng,Miền Trung,Web,Ví điện tử,Đồ chơi & Trẻ em,1,328846,328846,0.0,0,328846,40000,False,368846,3,True,3,,-82211
DH2023003048,2023-07-12,7,Q3,Wednesday,KH03344,Nam,25-34,Hải Phòng,Miền Bắc,Web,Ví điện tử,Điện tử,1,1824178,1824178,0.0,0,1824178,0,True,1824178,2,False,4,,218901
DH2023007486,2023-07-12,7,Q3,Wednesday,KH01975,Nam,18-24,Biên Hòa,Miền Nam,App,COD,Thời trang,1,499887,499887,0.0,0,499887,20000,False,519887,1,False,4,,189952
DH2023007556,2023-07-12,7,Q3,Wednesday,KH00007,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,610781,610781,0.0,0,610781,0,True,610781,3,False,5,,213773
DH2023001579,2023-07-12,7,Q3,Wednesday,KH03151,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thực phẩm,1,205214,205214,0.05,10260,194954,20000,False,214954,1,False,3,,28738
DH2023001869,2023-07-12,7,Q3,Wednesday,KH05021,Nam,25-34,Bình Dương,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,336371,336371,0.05,16818,319553,15000,False,334553,2,False,4,,96843
DH2023001813,2023-07-12,7,Q3,Wednesday,KH02691,Nữ,18-24,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,407316,407316,0.0,0,407316,25000,False,432316,2,False,5,,170511
DH2023002316,2023-07-12,7,Q3,Wednesday,KH01362,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,894662,894662,0.05,44733,849929,0,True,849929,3,False,5,,297475
DH2023006728,2023-07-12,7,Q3,Wednesday,KH01204,Nữ,45-54,Hà Nội,Miền Bắc,App,Trả góp,Điện tử,1,3803904,3803904,0.0,0,3803904,0,True,3803904,2,False,5,,456468
DH2023005915,2023-07-13,7,Q3,Thursday,KH03713,Nam,45-54,Huế,Miền Trung,Shopee Link,COD,Điện tử,1,1961803,1961803,0.0,0,1961803,0,True,1961803,3,False,5,,235416
DH2023004663,2023-07-13,7,Q3,Thursday,KH01301,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Nhà cửa & Bếp,1,455209,455209,0.0,0,455209,15000,False,470209,3,True,2,,-113802
DH2023000428,2023-07-13,7,Q3,Thursday,KH00056,Nam,25-34,Đà Nẵng,Miền Trung,App,Trả góp,Điện tử,1,1766040,1766040,0.05,88302,1677738,0,True,1677738,3,False,5,,201328
DH2023004464,2023-07-13,7,Q3,Thursday,KH02028,Nữ,35-44,Đà Nẵng,Miền Trung,App,Ví điện tử,Điện tử,1,2633589,2633589,0.0,0,2633589,0,True,2633589,4,False,3,,316030
DH2023003785,2023-07-13,7,Q3,Thursday,KH00063,Nam,35-44,Hồ Chí Minh,Miền Nam,App,COD,Thể thao,1,372615,372615,0.0,0,372615,25000,False,397615,3,False,3,,116593
DH2023000993,2023-07-13,7,Q3,Thursday,KH02499,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,2,4787957,9575914,0.05,478795,9097119,0,True,9097119,2,False,4,,1091654
DH2023001119,2023-07-13,7,Q3,Thursday,KH00128,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,COD,Nhà cửa & Bếp,3,300904,902712,0.0,0,902712,0,True,902712,2,False,4,,315949
DH2023000053,2023-07-13,7,Q3,Thursday,KH00265,Nữ,25-34,Nha Trang,Miền Trung,App,Ví điện tử,Thời trang,1,434264,434264,0.1,43426,390838,40000,False,430838,4,False,4,,124151
DH2023001835,2023-07-13,7,Q3,Thursday,KH00099,Nam,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thể thao,1,524120,524120,0.0,0,524120,0,True,524120,1,False,5,,199165
DH2023005051,2023-07-13,7,Q3,Thursday,KH04079,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,1,358961,358961,0.0,0,358961,30000,False,388961,2,False,5,,120763
DH2023006792,2023-07-13,7,Q3,Thursday,KH04431,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,2,371523,743046,0.15,111456,631590,0,True,631590,2,False,5,,265267
DH2023006496,2023-07-13,7,Q3,Thursday,KH00021,Nữ,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,2751250,2751250,0.1,275125,2476125,0,True,2476125,2,False,5,,297135
DH2023000059,2023-07-13,7,Q3,Thursday,KH00418,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thực phẩm,1,211447,211447,0.0,0,211447,20000,False,231447,2,False,4,,32861
DH2023006615,2023-07-13,7,Q3,Thursday,KH01076,Nữ,35-44,Cần Thơ,Miền Nam,App,Ví điện tử,Thời trang,1,420152,420152,0.0,0,420152,15000,False,435152,1,False,5,,161463
DH2023005280,2023-07-13,7,Q3,Thursday,KH03803,Nữ,55+,Vũng Tàu,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,2,295431,590862,0.05,29543,561319,0,True,561319,2,False,5,,269433
DH2023006255,2023-07-14,7,Q3,Friday,KH00837,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,2914477,2914477,0.0,0,2914477,0,True,2914477,2,False,5,,349737
DH2023005946,2023-07-14,7,Q3,Friday,KH04505,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,2988056,2988056,0.0,0,2988056,0,True,2988056,2,False,5,,358566
DH2023004016,2023-07-14,7,Q3,Friday,KH01719,Nam,25-34,Hà Nội,Miền Bắc,Web,Trả góp,Thời trang,1,324808,324808,0.05,16240,308568,30000,False,338568,2,True,2,,-77142
DH2023002841,2023-07-14,7,Q3,Friday,KH04578,Nữ,25-34,Hà Nội,Miền Bắc,Shopee Link,Ví điện tử,Nhà cửa & Bếp,3,744860,2234580,0.05,111729,2122851,0,True,2122851,2,False,5,,742997
DH2023004571,2023-07-14,7,Q3,Friday,KH02815,Nữ,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Thể thao,1,662416,662416,0.0,0,662416,0,True,662416,3,False,4,,251718
DH2023006970,2023-07-14,7,Q3,Friday,KH03282,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Điện tử,1,1730975,1730975,0.0,0,1730975,0,True,1730975,2,True,2,,-432743
DH2023004051,2023-07-14,7,Q3,Friday,KH04719,Nữ,18-24,Hà Nội,Miền Bắc,Zalo Shop,Thẻ ngân hàng,Nhà cửa & Bếp,1,644383,644383,0.0,0,644383,0,True,644383,3,False,4,,225534
DH2023001500,2023-07-14,7,Q3,Friday,KH02938,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,757097,757097,0.0,0,757097,0,True,757097,4,False,4,,264983
DH2023003775,2023-07-14,7,Q3,Friday,KH01957,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,234580,234580,0.05,11729,222851,15000,False,237851,2,False,5,,91968
DH2023002833,2023-07-14,7,Q3,Friday,KH03442,Nữ,18-24,Hồ Chí Minh,Miền Nam,Web,Thẻ ngân hàng,Thời trang,1,392621,392621,0.0,0,392621,15000,False,407621,2,False,5,,149900
DH2023004071,2023-07-14,7,Q3,Friday,KH04149,Nữ,18-24,Hải Phòng,Miền Bắc,App,COD,Thực phẩm,1,158323,158323,0.0,0,158323,25000,False,183323,4,False,4,,14580
DH2023007275,2023-07-14,7,Q3,Friday,KH05141,Nữ,35-44,Bình Dương,Miền Nam,Zalo Shop,COD,Sách & Văn phòng,1,95356,95356,0.0,0,95356,20000,False,115356,2,False,5,,8606
DH2023001588,2023-07-14,7,Q3,Friday,KH03102,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Làm đẹp & Sức khỏe,2,296285,592570,0.15,88885,503685,0,True,503685,3,False,4,,241768
DH2023004606,2023-07-14,7,Q3,Friday,KH03486,Nữ,35-44,Hồ Chí Minh,Miền Nam,Zalo Shop,Thẻ ngân hàng,Điện tử,1,3171266,3171266,0.1,317126,2854140,0,True,2854140,2,True,1,,-713535
DH2023005405,2023-07-14,7,Q3,Friday,KH00619,Nữ,25-34,Cần Thơ,Miền Nam,App,Ví điện tử,Thời trang,2,410392,820784,0.15,123117,697667,0,True,697667,1,False,5,,293020
DH2023000033,2023-07-14,7,Q3,Friday,KH04382,Nữ,18-24,Hà Nội,Miền Bắc,Zalo Shop,COD,Làm đẹp & Sức khỏe,2,374046,748092,0.0,0,748092,0,True,748092,2,False,5,,359084
DH2023003113,2023-07-15,7,Q3,Saturday,KH00310,Nữ,35-44,Biên Hòa,Miền Nam,App,COD,Sách & Văn phòng,1,139160,139160,0.0,0,139160,25000,False,164160,1,False,5,,16748
DH2023005483,2023-07-15,7,Q3,Saturday,KH01430,Nam,18-24,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Thực phẩm,1,217002,217002,0.1,21700,195302,25000,False,220302,2,False,5,,23825
DH2023004294,2023-07-15,7,Q3,Saturday,KH04949,Nam,35-44,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Đồ chơi & Trẻ em,3,255569,766707,0.0,0,766707,0,True,766707,2,False,5,,306682
DH2023007308,2023-07-15,7,Q3,Saturday,KH04095,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,1,587364,587364,0.0,0,587364,0,True,587364,3,False,4,,205577
DH2023004525,2023-07-15,7,Q3,Saturday,KH04864,Nam,35-44,Biên Hòa,Miền Nam,App,Thẻ ngân hàng,Điện tử,1,2256698,2256698,0.0,0,2256698,0,True,2256698,2,False,5,,270803
DH2023002814,2023-07-15,7,Q3,Saturday,KH01690,Nam,25-34,Bình Dương,Miền Nam,Web,Ví điện tử,Thể thao,1,587492,587492,0.0,0,587492,0,True,587492,2,False,5,,223246
DH2023000948,2023-07-15,7,Q3,Saturday,KH00820,Nữ,45-54,Cần Thơ,Miền Nam,App,Thẻ ngân hàng,Thực phẩm,2,189596,379192,0.0,0,379192,15000,False,394192,2,False,5,,79798
DH2023006525,2023-07-15,7,Q3,Saturday,KH03226,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Điện tử,1,2930682,2930682,0.0,0,2930682,0,True,2930682,2,False,4,,351681
DH2023003572,2023-07-15,7,Q3,Saturday,KH02920,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,1,270948,270948,0.0,0,270948,20000,False,290948,3,False,5,,110055
DH2023004176,2023-07-15,7,Q3,Saturday,KH00752,Nam,25-34,Hà Nội,Miền Bắc,Web,COD,Thời trang,1,323589,323589,0.0,0,323589,25000,False,348589,1,False,5,,110907
DH2023007403,2023-07-15,7,Q3,Saturday,KH02755,Nam,18-24,Đà Nẵng,Miền Trung,App,Ví điện tử,Thời trang,2,516494,1032988,0.1,103298,929690,0,True,929690,4,False,5,,390469
DH2023000575,2023-07-15,7,Q3,Saturday,KH00461,Nữ,35-44,Hà Nội,Miền Bắc,Web,COD,Sách & Văn phòng,2,24876,49752,0.1,4975,44777,30000,False,74777,1,False,5,,-16567
DH2023004144,2023-07-15,7,Q3,Saturday,KH03913,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,153192,153192,0.15,22978,130214,15000,False,145214,2,False,5,,39689
DH2023004276,2023-07-15,7,Q3,Saturday,KH00434,Nam,25-34,Hồ Chí Minh,Miền Nam,App,QR Code,Thời trang,2,302712,605424,0.0,0,605424,0,True,605424,2,False,5,,254278
DH2023001515,2023-07-15,7,Q3,Saturday,KH03036,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,3149039,3149039,0.05,157451,2991588,0,True,2991588,2,False,5,,358990
DH2023004272,2023-07-15,7,Q3,Saturday,KH05167,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Điện tử,2,3077303,6154606,0.0,0,6154606,0,True,6154606,3,True,2,,-1538651
DH2023002857,2023-07-15,7,Q3,Saturday,KH04860,Nữ,25-34,Hà Nội,Miền Bắc,App,Trả góp,Làm đẹp & Sức khỏe,1,310902,310902,0.0,0,310902,30000,False,340902,2,False,4,,119232
DH2023000595,2023-07-15,7,Q3,Saturday,KH04452,Nữ,35-44,Cần Thơ,Miền Nam,App,Thẻ ngân hàng,Thể thao,1,496194,496194,0.0,0,496194,25000,False,521194,2,False,5,,163553
DH2023003282,2023-07-16,7,Q3,Sunday,KH01836,Nữ,25-34,Hà Nội,Miền Bắc,App,QR Code,Làm đẹp & Sức khỏe,1,476490,476490,0.0,0,476490,25000,False,501490,2,False,5,,203715
DH2023001560,2023-07-16,7,Q3,Sunday,KH03473,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,318547,318547,0.1,31854,286693,15000,False,301693,2,False,5,,122612
DH2023004625,2023-07-16,7,Q3,Sunday,KH03459,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Sách & Văn phòng,1,124326,124326,0.05,6216,118110,30000,False,148110,2,False,5,,5433
DH2023001897,2023-07-16,7,Q3,Sunday,KH03419,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,190404,190404,0.0,0,190404,15000,False,205404,2,False,4,,32601
DH2023001900,2023-07-16,7,Q3,Sunday,KH01996,Nữ,25-34,Cần Thơ,Miền Nam,Zalo Shop,Ví điện tử,Sách & Văn phòng,1,84660,84660,0.0,0,84660,20000,False,104660,2,False,5,,5398
DH2023006004,2023-07-16,7,Q3,Sunday,KH00692,Nam,25-34,Huế,Miền Trung,App,Thẻ ngân hàng,Thời trang,2,364435,728870,0.0,0,728870,0,True,728870,3,True,2,,-182217
DH2023001492,2023-07-16,7,Q3,Sunday,KH02055,Nữ,18-24,Bình Dương,Miền Nam,Shopee Link,QR Code,Thời trang,1,296196,296196,0.05,14809,281387,15000,False,296387,2,False,5,,103182
DH2023006617,2023-07-16,7,Q3,Sunday,KH04317,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Trả góp,Nhà cửa & Bếp,1,558153,558153,0.0,0,558153,0,True,558153,1,False,4,,195353
DH2023000414,2023-07-16,7,Q3,Sunday,KH02285,Nam,45-54,Hồ Chí Minh,Miền Nam,Shopee Link,Thẻ ngân hàng,Nhà cửa & Bếp,3,549586,1648758,0.1,164875,1483883,0,True,1483883,2,False,5,,519359
DH2023005254,2023-07-16,7,Q3,Sunday,KH04055,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Điện tử,3,3142573,9427719,0.0,0,9427719,0,True,9427719,2,False,5,,1131326
DH2023002236,2023-07-16,7,Q3,Sunday,KH02737,Nữ,55+,Hải Phòng,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,3,593499,1780497,0.0,0,1780497,0,True,1780497,3,True,1,,-445124
DH2023002392,2023-07-16,7,Q3,Sunday,KH02757,Nam,25-34,Hải Phòng,Miền Bắc,App,COD,Điện tử,1,2098799,2098799,0.0,0,2098799,0,True,2098799,2,False,4,,251855
DH2023006032,2023-07-16,7,Q3,Sunday,KH02257,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Thực phẩm,1,207712,207712,0.05,10385,197327,40000,False,237327,3,False,5,,9331
DH2023001765,2023-07-16,7,Q3,Sunday,KH02611,Nữ,18-24,Hải Phòng,Miền Bắc,App,COD,Điện tử,1,2414942,2414942,0.0,0,2414942,0,True,2414942,2,False,4,,289793
DH2023007722,2023-07-16,7,Q3,Sunday,KH03954,Nam,35-44,Cần Thơ,Miền Nam,App,Ví điện tử,Sách & Văn phòng,1,184415,184415,0.0,0,184415,15000,False,199415,3,False,5,,40324
DH2023005486,2023-07-16,7,Q3,Sunday,KH00620,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,2,2031270,4062540,0.0,0,4062540,0,True,4062540,1,False,5,,487504
DH2023005312,2023-07-16,7,Q3,Sunday,KH01776,Nam,25-34,Biên Hòa,Miền Nam,App,Trả góp,Làm đẹp & Sức khỏe,1,287657,287657,0.0,0,287657,15000,False,302657,2,False,5,,123075
